"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"4540","US",17090536,"RAXWUGHY7RK3R","B0065SHGFI",231996577,"Raidmax RX-500S ATX 500 Power Supply","PC",5,0,1,"N","Y","Five Stars","Raidmax makes good power supplies",2015-08-31
"4541","US",17607513,"R1FZ9W6DBEM0YN","B00K91DB7Y",760458204,"Linksys WRT AC1900 Dual-Band+ Wi-Fi Wireless Router with Gigabit & USB 3.0 Ports and eSATA, Smart Wi-Fi Enabled to Control Your Network from Anywhere (WRT1900AC)","PC",3,0,0,"N","N","Not DLNA Compatible","This router lets you connect USB drives to act as a media player, but does NOT support DLNA.  You can access the shares on a connected drive from a PC or other networked device, but you will not be able to see or play them using a Roku.  Router works ok otherwise, but very disappointed not to be able to use it as a media player sources for Roku.",2015-08-31
"4542","US",45234942,"R2X2N7X4OF90UV","B00QGCALEG",157596390,"Transcend JetFlash","PC",5,0,0,"N","Y","Bling Bling","MUCH smaller than I expected from looking at the picture (it's about the size of my thumbnail). It is, however, exactly what my girlfriend needed and more than she wanted! It is bling...",2015-08-31
"4543","US",30548466,"R23B3QHBKHF78E","B001DBF07I",431773754,"Macally 4 Port Powered USB 2.0 Hub with 5V 2A Power Adapter & 5 foot long Cable (TriHub4)","PC",5,0,0,"N","Y","Five Stars","Nice product with compact size",2015-08-31
"4544","US",21971061,"RBFYHFGK54ZFV","B00L49X8E6",473468020,"ASUS X551 15.6-inch Laptop (Intel Celeron 2.16GHz Processor, 4GB RAM, 500GB HDD, Windows 8.1 includes Windows 10 upgrade), Black","PC",5,0,0,"N","Y","This has been a very reliable computer thus far, ...","This has been a very reliable computer thus far, especially considering the inexpensive price I paid for it.  I highly recommend<U+200B> it.",2015-08-31
"4545","US",16707405,"RB89OZKD73WU3","B005H3CHHO",700220025,"Dell Inspiron 1525 1526 1545 i15-157b pp29l pp41l Laptop Battery - Premium Bavvo® 6-cell Li-ion Battery","PC",5,0,0,"N","Y","Five Stars","I was very satisfied thank you",2015-08-31
"4546","US",4071548,"R1AQ7HAJ97UIJ6","B00WEG1TVM",835904042,"3 Pack 10ft Durable Hi-Speed Braided Flat Noodle Lightning USB SYNC Cable Charger Cord for iPhone 6, 6 Plus, 5, 5C, 5S, iPad 4, iPad Mini, Ipad Air, Air 2, iPod Touch 5th Gen, Nano 7th Gen, Support Latest IOS, 8-pin to USB - (black, black, black)","PC",1,0,1,"N","Y","Aleready broken","The three of them stopped working in less than a month, no resistence at all.",2015-08-31
"4547","US",3320792,"R2BA0LX2DXXX1E","B00S26CQO2",639902587,"Dragon Touch 7"" Quad Core Android Kids Tablet, HD Kids Edition w/ Zoodles Pre-Installed (2016 New Model, Y88X with Blue Silicone Case)","PC",3,1,1,"N","Y","Three Stars","Two defects on screen that looked like bubbles.",2015-08-31
"4548","US",47923699,"R2531KCA8OQ6BE","B00E7FY8BQ",533795135,"Poetic KeyBook Case for Google Nexus 7 2nd Gen 2013 Android Tablet","PC",5,0,0,"N","Y","Five Stars","Looks like leather works wonderful the keyboard is very nice. Would recommend to other buyers.",2015-08-31
"4549","US",37479334,"R2FEEJRXBI6WFB","B00I3JO98O",491340319,"KB_MASTER_MACMEMORY_DDR2","PC",5,0,0,"N","Y","Very impressed, immediate performance increase","Was a little hesitant at first to purchase from this brand that I have never heard of before, as opposed to Crucial RAM.  However, the chips came in the mail very quickly, and it was a seamless install.  I've seen an instant speed and performance boost in my computer with regards to opening, closing, and running multiple applications.  I installed on an early 2008 Macbook Pro, which was struggling with 2gb of RAM, beach balling constantly.  Awaiting a new SSD atm, but was very pleased to see a visual performance increase with the RAM upgrade alone. Highly recommend maxing out the 6gb RAM as opposed to the recommended 4gb.",2015-08-31
"4550","US",45546787,"RA6HRO37QUZJ7","B00RQA6E20",259464168,"Crucial MX200 SATA 2.5"" 7mm (with 9.5mm adapter) Internal Solid State Drive","PC",5,0,0,"N","Y","Five Stars","Speeeeeeed demon.",2015-08-31
"4551","US",31837971,"R4YIEM7O9B2E7","B004I5A9NG",148779694,"SanDisk Cruzer Edge CZ51 8GB USB 2.0 Flash Drive, Black- SDCZ51-008G-B35","PC",3,0,0,"N","Y","Three Stars","Works well but the size and mechanism are a little clumsy.",2015-08-31
"4552","US",47120494,"ROWCR58Q0RF70","B00WM7TRTY",181586350,"OPOLAR Mini USB Desktop Fan","PC",5,0,0,"N","Y","Works nicely","Works nicely",2015-08-31
"4553","US",52774236,"R3NBALY77UUI5T","B00XCRJ428",120817411,"Remix Ultra-tablet 11.6in Remix Os (Android 5.0) Tablet Pc (Wifi, Gps, Quad Core, Ram 2gb+rom 64gb, with Keyboard)(red)","PC",4,5,6,"N","Y","An incredible Tablet - especially if you love the Android Operating System base.","This thing is incredible.  A little heavy for long term holding, but the quality of the device is unmistakable.  I really like the newer Remix 1.5 OS (operating system) and I have been able to use it for supplementing my work laptop.  Now my laptop stays in it's docking station and I take the tablet everywhere I need to go.",2015-08-31
"4554","US",41146239,"R3VW4HSPXXBPY6","B003I9DELM",521715287,"Aluminum 3.5"" Dual Bay SATA to USB 2.0 (SATA I and II) JBOD/BIG Enclosure (DOES NOT INCLUDE HARD DRIVE)","PC",3,0,0,"N","Y","good dual drive bay","When I got it I loved it as it fit the need.  Nothing really amazing but it was good.",2015-08-31
"4555","US",13794684,"R2S1Q5EO7T3HPK","B00IF4NGXQ",383299183,"Intel 730 SERIES 2.5-Inch 480 GB Internal Solid State Drive SSDSC2BP480G4R5","PC",5,0,0,"N","Y","Love it!","Fast, fast, fast! Love it!",2015-08-31
"4556","US",18269768,"R2U4L043LLLJLF","B00DQG9DDU",529459787,"SanDisk Ultra 16 GB USB 3.0 Flash Drive Up to 100MB/s- Old EOL Model","PC",5,0,0,"N","Y","Five Stars","good product original",2015-08-31
"4557","US",16927155,"R1JPDLKKM3Y4HS","B00V49LT4W",747132656,"Samsung Galaxy Tab A 9.7-Inch Tablet (16 GB, Smoky Blue)","PC",1,95,112,"N","Y","Did love it, not anymore....","I absolutely love this tablet!  Very clear screen, easy to see even with my eyes, quick processor, just the right thickness and weight.  Excellent memory capacity, with or without a card.  Only problem I've had is when it lays flat, the screen wants to go black and I have to pick it back up for the screen to come back on.  It almost acts like a bad battery connection.  Otherwise, I really love it!  Update:  I've had my tablet now for 5 months and it is really starting to have some issues.  Although I've made it a point not to put much on it,  it has become very slow, apps don't want to open, when they do, it returns to lock screen on its own, touch intermittently becomes unresponsive, screen continues to go black for no reason, and it quit reading my memory card, also made by Samsung.  Really getting apprehensive about this tablet lasting any amount of time  Update:  have had this 6 months now and the issues are almost unbearable.  Touch quits very frequently throughout the day,  it freezes, still not reading my memory card, have to restart it several times a day because the screen just goes black.  Update again:  contacted Samsung for assistance with these issues.  Nothing!  Not even a we can't help you! In spite of my entire family owing Samsung phones and tablets, I  am seriously questioning ever buying Samsung ever again.",2015-08-31
"4558","US",23566093,"R2M0QM594ZK03P","B00FQH7MQ2",774363131,"Seagate Desktop SATA 6 GB with NCQ 64 MB Cache with 3.5 Inch Solid State Hybrid Drive","PC",5,0,0,"N","Y","Five Stars","Fantastic",2015-08-31
"4559","US",41877604,"RUDCHD8HPSZFQ","B00IX4EIXK",969672541,"A1184, 60W Power Adapter (for Apple MacBook and 13-inch MacBook Pro)","PC",1,0,0,"N","Y","One Star","Broke right away",2015-08-31
"4560","US",49735687,"R2DDRPDJLC80BE","B00JL4CIWE",590063104,"Dbpower 802.11 B/N/G 300M USB Wireless 1000mw Wifi Network Adapter with Antenna for Windows 2000/XP/Vista/Win7","PC",5,0,0,"N","Y","works great!","works as expected",2015-08-31
"4561","US",29954323,"R1T1YV0FYQXVAP","B007IVW15Q",69960578,"Cat Ear Headphones, Ubearkk Blinking Kids Headphones Fashion Glowing Cosplay Headset Foldable Over-Ear Gaming Headsets with LED Light Compatible for iPhone 6S,Android Phone,PC","PC",5,0,0,"N","Y","Except for waterproofing, it meets every need","I love this iPad cover.  Protective, lightweight (lighter than my previous Otterbox), simple.  Class act.",2015-08-31
"4562","US",12035036,"R3JMZ7X92MBE74","B00LNI5KN0",885004935,"PNY DCL2200 2200mAh 1 Amp PowerPack - Portable Rechargeable Battery Charger with built-In Lightning connector for Apple iPhone","PC",5,0,0,"N","Y","Five Stars","Works well.",2015-08-31
"4563","US",28331560,"RKF388OCI5BUF","B00LEABIPQ",76522897,"Moko Slim Folding Cover Case for Tab A 8.0 Tablet parent.","PC",5,0,0,"N","Y","Five Stars","perfect.",2015-08-31
"4564","US",47906724,"RVSKRYK4VSIO2","B00TAFOSIG",115403692,"Lenovo Ideatab A1000 7"" 16GB 1.2GHz Android 4.1 Wi-Fi Portable Tablet PC (Certified Refurbished)","PC",4,0,0,"N","Y","Great deal, but flimsy charging port.","Great price and good for kids. Only complaint is about the charging port. On this model, the charging port is very flimsy and breaks easily, so be very careful when plugging in the charger.",2015-08-31
"4565","US",45107283,"R3M6VSHCYNTYYQ","B004JMZZE6",593256302,"OtterBox iPad Utility Series Latch","PC",5,0,0,"N","Y","Five Stars","Love my gadgets thank you",2015-08-31
"4566","US",20538590,"R26HAPA1A5KAX4","B00GTA4JQQ",528276785,"SIENOC Internal Dual 2.5-Inch HDD/SSD to 3.5-Inch Mounting Kit","PC",5,0,0,"N","Y","Five Stars","Fit perfect",2015-08-31
"4567","US",48881148,"R2PFY7HSFK6WKP","B00UAA1SQU",739457967,"Generic LINKSYS WRT54GL WiFi Wireless Dual WAN Load Balancing Router VPN","PC",1,1,1,"N","Y","One Star","I bought a product and received another",2015-08-31
"4568","US",30538365,"R18QY18BY86NSU","B00HZGCYYC",616327852,"LeenCore® Ultra Thin Colorful Translucent Silicone Keyboard Protector Skin Cover for 14'' 14 Inch HP Pavilion 14, HP ENVY Pro Ultrabook 4, HP Pavilion dv4-5000 dv4-5100 dv4-5a02 dv4-5a00, HP Sleekbook Ultrabook ENVY 6-1000 4-1000, HP Pavilion Sleekbook 14-b029tu 14-b030tu 14-b031tu 14-b062tu US Layout Without Numeric Key (if your ""enter"" key looks like ""7"", our skin can't fit) + 1x Microfiber Cle","PC",4,0,0,"N","N","Four Stars","Showed up in excellent condition",2015-08-31
"4569","US",24956637,"R2OPAKMLWXFRB1","B00AWH595M",816234934,"Kindle Paperwhite, 6"" High Resolution Display with Next-Gen Built-in Light, Wi-Fi","PC",5,0,0,"N","Y","Great buy!","Have to say this is on of my favorite purchases I've made on amazon! Before I purchased this I had never used an e-reader before.  I have to admit I had doubts that I wouldn't like reading on an e-reader at all but I was wrong! The e-ink display is amazing! This was the perfect item for me! I was traveling and was looking for something to do in my free time.  One problem was I didn't have much space to carry a bunch of books around with me.  The kindle easily solved that problem.  It so slim it barely takes up any room in my bag!  The battery life is also amazing! I read for about an hour a night and it lasted me almost a month!  Have to say this was definitely worth the purchase! Would buy again!",2015-08-31
"4570","US",48040579,"RN55PN0LZKORS","B00AJHDZSI",521751355,"ARRIS SURFboard DOCSIS 3.0 Cable Modem (SB6121) Time Warner Cable,.","PC",5,1,1,"N","N","Very good","I love this modem. It's very simple and works at amazing speeds. I mounted it on the wall behind my TV. Thank you arris.",2015-08-31
"4571","US",38468521,"R1MJOAYYTEHTSR","B00C631EYU",945868906,"Anker Dual Display Universal Docking Station with DVI/HDMI (up to 2048 x 1152)","PC",5,0,0,"N","Y","Truly a great product. Works beautifully","Truly a great product. Works beautifully. Simple to set up and performance driving two touch screen monitors is excellent. I us my laptop screen and two very large touch screens so I now have a LOT of screen real estate. The Anker device is beautifully crafted and a truly high caliber device.",2015-08-31
"4572","US",3613241,"R35TEYZN8WPLLI","B00LLEODCK",997551273,"SanDisk 16GB CZ43 Ultra Fit Series USB 3.0 Flash Drive (SDCZ43-016G-G46)","PC",4,0,0,"N","Y","Works great. Wanted a small form factor for that USB ...","Works great. Wanted a small form factor for that USB port in the car. Needs a small lanyard to aid in keeping track of it givenmits diminutive size.",2015-08-31
"4573","US",44571712,"R2UP85HQWVLXHJ","B00FE2N1WS",648943626,"PNY Turbo USB 3.0 Flash Drive","PC",5,0,0,"N","Y","Five Stars","Love the price and reliability.",2015-08-31
"4574","US",12033720,"R2GJP3LOH9J8UA","B004N62HZI",243474686,"Targus Versavu 360 Degree Rotating Stand/Case for iPad 2, 2G, Wifi/3G Model 16GB, 32GB, 64GB","PC",5,0,0,"N","Y","Still Going Strong","Purchased this case for my iPad and it is still working great after multiple international trips and daily use. I like the design, leather feel, and stitching.  It hasn't broken so no need to buy another one, but if it ever did I would get it again.",2015-08-31
"4575","US",35182484,"R1K3H3D1TK8YPG","B000NOR89Y",484899730,"Sennheiser  PC 151 Binaural Headset with Noise-Canceling Microphone & Volume Control","PC",5,1,1,"N","N","they were the best headphones I have ever used","Outstanding headphone and very reasonably priced.  I owned a pair of these for gaming, and had them for 8 years before my son ripped out the wires while running away from the computer with them on.  Up until that point, they were the best headphones I have ever used.  I would wear these for 3 or 4 hours straight while playing Warcraft, with no issues.  I tried wearing a pair of Beats that my son has after these were broken, and cannot wear them for more than 1 hour due to pain that the pads cause from pinching in tight on my ears.  The Sennheiser's are just perfect for me, so yes, I highly recommend them.",2015-08-31
"4576","US",25946670,"R29YRCZA1XS4DP","B00ECZFDR4",391394366,"TeckNet Classic 2.4G Portable Optical Wireless Mouse with USB Nano Receiver for Notebook,PC,Laptop,Computer,6 Buttons,18 Months Battery Life,2400 DPI,5 Adjustment Levels","PC",5,0,0,"N","Y","I love this mouse since it does what I need it ...","I love this mouse since it does what I need it to do and the price is very reasonable.  Besides, it automatically shut off when not in use.  You just have to make sure that before resuming using it, left click a couple of times to wake it up before the cursor moves again.  thank you.",2015-08-31
"4577","US",11119724,"R1SZYWI0RKG0GI","B001MSU1HG",44262779,"Mediabridge USB 2.0 - A Male to B Male Cable - High-Speed with Gold-Plated Connectors - Black","PC",5,0,0,"N","Y","Perfect","I just bought a new Brother MFC-L2700DW printer (from Amazon).  It does not come with a USB cable.  We have one, but it's very short, and as another reviewer commented, our printer is a few feet from the desk where our PC sits.  So I found this one on Amazon, it arrived today, and it's perfect.  I printed a sample page just to make sure.  Thanks to Mediabridge (the manufacturer).  And thanks to Amazon (yes, I did read the New York Times piece, so thanks especially to everyone who had to work long thankless hours to fill my order).",2015-08-31
