"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_date","word","sentiment"
"3450",3450,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","bottom","negative"
"3452",3452,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","model","positive"
"3453",3453,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","status","positive"
"3458",3458,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","remove","negative"
"3461",3461,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","status","positive"
"3462",3462,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","black","negative"
"3464",3464,"US",18902988,"RABYTBXHXT310","B00NAMUETC",313507512,"Nimitz 2nd HDD SSD Hard Drive Caddy for Lenovo Ideapad Y500 Y510p with Bezel","PC",5,1,1,"N","Y","Great product","2015-08-31","effective","positive"
"3468",3468,"US",21539405,"R3PJY82F0CUK0","B00OFLMS5K",933966599,"iPad Air 2 Case, iPad Air 2 Case, ESR Smart Case Cover with Trifold Stand and Magnetic Auto Wake & Sleep Function for iPad Air 2 / iPad 6th Generation","PC",1,1,1,"N","Y","It did not fit. I guess that's what you ...","2015-08-31","store","positive"
"3470",3470,"US",17473399,"R3HJKOHCTFZL1F","B00D9UU012",687626736,"iBenzer Basic Soft-Touch Series Plastic Hard Case & Keyboard Cover for Apple Macbook Air 13-inch 13"" A1369/1466 (Black)","PC",1,1,2,"N","Y","The matte finish shows every fingerprint, and cannot be ...","2015-08-31","clean","positive"
"3472",3472,"US",17473399,"R3HJKOHCTFZL1F","B00D9UU012",687626736,"iBenzer Basic Soft-Touch Series Plastic Hard Case & Keyboard Cover for Apple Macbook Air 13-inch 13"" A1369/1466 (Black)","PC",1,1,2,"N","Y","The matte finish shows every fingerprint, and cannot be ...","2015-08-31","bottom","negative"
"3477",3477,"US",108604,"R1HG5E8UO15FCC","B00T7XRGGC",218670083,"ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","PC",1,6,6,"N","Y","Don't buy this junk.","2015-08-31","disconnected","negative"
"3481",3481,"US",108604,"R1HG5E8UO15FCC","B00T7XRGGC",218670083,"ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","PC",1,6,6,"N","Y","Don't buy this junk.","2015-08-31","failure","negative"
"3484",3484,"US",108604,"R1HG5E8UO15FCC","B00T7XRGGC",218670083,"ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","PC",1,6,6,"N","Y","Don't buy this junk.","2015-08-31","save","positive"
"3490",3490,"US",108604,"R1HG5E8UO15FCC","B00T7XRGGC",218670083,"ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","PC",1,6,6,"N","Y","Don't buy this junk.","2015-08-31","money","positive"
"3497",3497,"US",120612,"R3V4865OR0UAXX","B00HQLE1W4",53740552,"iBenzer - 2 in 1 Soft-Skin Solid Color Plastic Hard Case & Keyboard Cover for Macbook Pro Retina","PC",1,1,1,"N","Y","DO NOT FIT.","2015-08-31","beware","negative"
"3501",3501,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","share","positive"
"3503",3503,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","useless","negative"
"3505",3505,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","helpful","positive"
"3508",3508,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","question","positive"
"3510",3510,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","reason","positive"
"3512",3512,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","spent","negative"
"3515",3515,"US",32921709,"R1C661RH84OVLU","B00EVVGAC6",556640926,"WD 6TB  My Cloud Mirror Gen 2 Personal Network Attached Storage - NAS - WDBWVZ0060JWT-NESN","PC",1,9,10,"N","Y","... among employees but the server was soooooo slow and useless. I called WD tech support - they were ...","2015-08-31","disappointed","negative"
"3517",3517,"US",50163388,"RREHKR20JM9S4","B00WFGGPMY",179078353,"Kuzy - Keyboard Cover for MacBook Pro 13 inch A1708 (No TouchBar) Release 2016 & MacBook 12 inch A1534 NEWEST Silicone Skin","PC",2,0,1,"N","Y","Not a perfect fit. But it's ok.","2015-08-31","sadly","negative"
"3521",3521,"US",12518696,"R2270PFG4HUDJB","B00H7TVPS8",911936879,"MoKo Amazon HD 6 2014 Folding Cover Case.","PC",5,0,0,"N","Y","Good fit","2015-08-31","perfect","positive"
"3525",3525,"US",12518696,"R2270PFG4HUDJB","B00H7TVPS8",911936879,"MoKo Amazon HD 6 2014 Folding Cover Case.","PC",5,0,0,"N","Y","Good fit","2015-08-31","perfect","positive"
"3527",3527,"US",12518696,"R2270PFG4HUDJB","B00H7TVPS8",911936879,"MoKo Amazon HD 6 2014 Folding Cover Case.","PC",5,0,0,"N","Y","Good fit","2015-08-31","aunt","positive"
"3529",3529,"US",11094401,"R3H16L60LZ36AD","B00153Z4TI",84924064,"CODi Mobile Max Wheeled Case, Black","PC",4,1,1,"N","Y","Good quality. Has a design flaw","2015-08-31","flaw","negative"
"3531",3531,"US",11094401,"R3H16L60LZ36AD","B00153Z4TI",84924064,"CODi Mobile Max Wheeled Case, Black","PC",4,1,1,"N","Y","Good quality. Has a design flaw","2015-08-31","fall","negative"
"3533",3533,"US",11094401,"R3H16L60LZ36AD","B00153Z4TI",84924064,"CODi Mobile Max Wheeled Case, Black","PC",4,1,1,"N","Y","Good quality. Has a design flaw","2015-08-31","forward","positive"
"3536",3536,"US",14115750,"R2E2JNHQLIW6PB","B00HZVG02E",701723185,"Amazon Protective Leather Cover for Kindle Voyage","PC",5,0,0,"N","N","Great Product","2015-08-31","love","positive"
"3538",3538,"US",30218593,"RH2U2INE54AMR","B00FE2N1WS",648943626,"PNY Turbo USB 3.0 Flash Drive","PC",5,0,0,"N","Y","Five Stars","2015-08-31","clean","positive"
"3541",3541,"US",37111156,"R1HUCPT0BCCPAP","B005EJH6Z4",341239822,"AmazonBasics Wireless Mouse","PC",5,0,0,"N","Y","Supper Value","2015-08-31","excellent","positive"
"3544",3544,"US",33414710,"R3EDIVAEOE360J","B00WERX11W",531616375,"iPad Keyboard, JETech Wireless Bluetooth Keyboard Case for Apple iPad 2/3/4 with 360 Degree Rotation and Multi-Angel Stand - 2010","PC",5,0,0,"N","Y","Looks nice, works great!","2015-08-31","love","positive"
"3545",3545,"US",33414710,"R3EDIVAEOE360J","B00WERX11W",531616375,"iPad Keyboard, JETech Wireless Bluetooth Keyboard Case for Apple iPad 2/3/4 with 360 Degree Rotation and Multi-Angel Stand - 2010","PC",5,0,0,"N","Y","Looks nice, works great!","2015-08-31","ability","positive"
"3546",3546,"US",33414710,"R3EDIVAEOE360J","B00WERX11W",531616375,"iPad Keyboard, JETech Wireless Bluetooth Keyboard Case for Apple iPad 2/3/4 with 360 Degree Rotation and Multi-Angel Stand - 2010","PC",5,0,0,"N","Y","Looks nice, works great!","2015-08-31","level","positive"
"3548",3548,"US",33414710,"R3EDIVAEOE360J","B00WERX11W",531616375,"iPad Keyboard, JETech Wireless Bluetooth Keyboard Case for Apple iPad 2/3/4 with 360 Degree Rotation and Multi-Angel Stand - 2010","PC",5,0,0,"N","Y","Looks nice, works great!","2015-08-31","job","positive"
"3550",3550,"US",43033645,"R1MDH9YPHTV8A2","B00HIKBW1G",242087226,"PNY  SDXC Elite Performance UHS-1 90MB/sec","PC",5,0,0,"N","Y","Exactly what I need to store my many media files ...","2015-08-31","store","positive"
"3552",3552,"US",43033645,"R1MDH9YPHTV8A2","B00HIKBW1G",242087226,"PNY  SDXC Elite Performance UHS-1 90MB/sec","PC",5,0,0,"N","Y","Exactly what I need to store my many media files ...","2015-08-31","ministry","positive"
"3555",3555,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","battery","negative"
"3558",3558,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","battery","negative"
"3560",3560,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","immediately","negative"
"3561",3561,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","immediately","positive"
"3564",3564,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","aspire","positive"
"3566",3566,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","immediately","negative"
"3567",3567,"US",19243409,"R1RPDY681QNG2D","B00KSV1R4O",518458930,"BTExpert Battery for Acer Aspire 7745G-6214 Aspire 7745G-624G16Mn Aspire 7745G-624G50Mn Aspire 7745G-6384 Aspire 7745G-6513 Aspire 7745G-6572 5200mah 6 Cell","PC",5,0,0,"N","Y","Acer Aspire 7745g-6572","2015-08-31","immediately","positive"
"3571",3571,"US",51823024,"R310EZWALQZD8J","B0027BUS0M",750682300,"Hausbell Universal AC Adapter 15V 16V 18.5V 19.5V 20V 22V 24V 70W","PC",1,0,1,"N","Y","Works OK, then dies a short time later.","2015-08-31","abuse","negative"
"3573",3573,"US",51823024,"R310EZWALQZD8J","B0027BUS0M",750682300,"Hausbell Universal AC Adapter 15V 16V 18.5V 19.5V 20V 22V 24V 70W","PC",1,0,1,"N","Y","Works OK, then dies a short time later.","2015-08-31","unreliable","negative"
"3575",3575,"US",51823024,"R310EZWALQZD8J","B0027BUS0M",750682300,"Hausbell Universal AC Adapter 15V 16V 18.5V 19.5V 20V 22V 24V 70W","PC",1,0,1,"N","Y","Works OK, then dies a short time later.","2015-08-31","advise","positive"
"3577",3577,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","core","positive"
"3581",3581,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","failing","negative"
"3584",3584,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","hit","negative"
"3585",3585,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","quiet","positive"
"3590",3590,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","rear","negative"
"3593",3593,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","remove","negative"
"3598",3598,"US",36898431,"R11PJDAML46WB5","B00C9FLSLY",266892324,"Noctua 14cm U-series Single Tower CPU Cooler, Brown (NH-U14S)","PC",5,4,4,"N","Y","that's a great result. Installation was very easy and high-quality","2015-08-31","ram","negative"
"3599",3599,"US",30460511,"RDBMD9KI5HZKO","B00CKX3Q24",254566005,"ACER ASPIRE V5-171 LAPTOP LCD SCREEN 11.6"" WXGA HD LED DIODE (SUBSTITUTE REPLACEMENT LCD SCREEN ONLY. NOT A LAPTOP )","PC",5,0,0,"N","Y","Five Stars","2015-08-31","inexpensive","positive"
"3603",3603,"US",30460511,"RDBMD9KI5HZKO","B00CKX3Q24",254566005,"ACER ASPIRE V5-171 LAPTOP LCD SCREEN 11.6"" WXGA HD LED DIODE (SUBSTITUTE REPLACEMENT LCD SCREEN ONLY. NOT A LAPTOP )","PC",5,0,0,"N","Y","Five Stars","2015-08-31","alive","positive"
"3607",3607,"US",16940550,"R3OUN5W8VPJSZT","B00SAYCXWG",339552333,"HyperX Cloud II Gaming Headset with 7.1 Surround Sound","PC",5,1,1,"N","Y","My son says its just great, made his day on his birthday","2015-08-31","birthday","positive"
"3610",3610,"US",17230267,"R2Y8GO11IPI379","B00KYK2WV6",489281773,"Fintie Samsung Galaxy Tab S 10.5 (10.5-Inch) Smart Shell Case","PC",4,0,0,"N","Y","Perfect for travelers","2015-08-31","fits","negative"
"3611",3611,"US",17230267,"R2Y8GO11IPI379","B00KYK2WV6",489281773,"Fintie Samsung Galaxy Tab S 10.5 (10.5-Inch) Smart Shell Case","PC",4,0,0,"N","Y","Perfect for travelers","2015-08-31","strip","negative"
"3613",3613,"US",17230267,"R2Y8GO11IPI379","B00KYK2WV6",489281773,"Fintie Samsung Galaxy Tab S 10.5 (10.5-Inch) Smart Shell Case","PC",4,0,0,"N","Y","Perfect for travelers","2015-08-31","slim","positive"
"3614",3614,"US",30487097,"R1JZHI6R8TW3NV","B00EQTIBRK",50789088,"eForCity Leather folio case with Stand Compatible with Samsung Galaxy Tab 3 8.0, Pink(PSAMGLXTLC67)","PC",5,0,0,"N","Y","It is very good protective cover","2015-08-31","protective","positive"
"3616",3616,"US",26334022,"RHA4MK139RQSH","B00X5CYLQO",239877507,"Kootek® Laptop Cooler Cooling Pad Fan Stand Ultra-Slim Chill Mat Master with Dual Quite Fan for 14- 15.6 inch Laptop Notebook, Apple Macbook Pro Air, Hp, Alienware, Dell, Lenovo, ASUS","PC",5,0,0,"N","Y","Five Stars","2015-08-31","cool","positive"
"3619",3619,"US",25970677,"R1KUL2UR6QHLCZ","B00200K1TS",899836322,"Kingston 8 GB microSDHC Class 4 Flash Memory Card SDC4/8GBET","PC",5,0,0,"N","Y","low cost & options spells a winner","2015-08-31","safe","positive"
"3622",3622,"US",10671495,"RDW9K1P4DCV0F","B009GUXU52",171934461,"Right-Angle 6.0 Gbps 90 Degree SATA III Blue Cable - 18 Inch","PC",5,0,0,"N","Y","Nice fast cable","2015-08-31","green","positive"
"3627",3627,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","lackluster","negative"
"3628",3628,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","forge","positive"
"3629",3629,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","supporting","positive"
"3631",3631,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","forge","positive"
"3632",3632,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","console","positive"
"3634",3634,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","included","positive"
"3635",3635,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","included","positive"
"3638",3638,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","love","positive"
"3642",3642,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","hate","negative"
"3644",3644,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","depth","positive"
"3646",3646,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","action","positive"
"3651",3651,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","main","positive"
"3652",3652,"US",53080186,"R15AO48FYM4L5L","B00UOYQ5DS",166248134,"Razer Serval - Mobile Gaming Controller for Android/PC - Hyperesponse Buttons and Adjustable Clip","PC",3,6,7,"Y","N","A bit too expensive, not well suited for retro games","2015-08-31","pad","positive"
